SIGN, B365H, B365D, B365A, BWH, BWD, BWA, IWH, IWD, IWA, LBH, LBD, LBA, PSH, PSD, PSA, WHH, WHD, WHA, SJH, SJD, SJA, VCH, VCD, VCA
1.00, 1.57, 3.50, 5.00, 1.45, 3.75, 6.50, 1.53, 3.50, 5.75, 1.55, 3.50, 4.80, 1.57, 3.50, 5.00, 1.53, 3.50, 6.00, 1.55, 3.50, 5.20, 1.50, 3.60, 6.00
-1.00, 1.53, 3.50, 5.50, 1.50, 3.60, 6.00, 1.50, 3.60, 6.00, 1.60, 3.40, 4.60, 1.53, 3.40, 5.50, 1.57, 3.60, 6.00, 1.50, 3.40, 6.00, 1.53, 3.60, 5.50
0.00, 2.50, 3.00, 2.62, 2.50, 3.00, 2.65, 2.35, 3.10, 2.75, 2.30, 3.00, 2.70, 2.30, 3.20, 2.65, 2.40, 3.20, 2.70, 2.40, 3.10, 2.60, 2.38, 3.20, 2.62
1.00, 2.30, 3.20, 2.70, 2.30, 3.10, 2.80, 2.25, 3.15, 2.85, 2.30, 3.00, 2.70, 2.20, 3.20, 2.80, 2.30, 3.20, 2.80, 2.30, 3.10, 2.70, 2.20, 3.20, 2.88
0.00, 4.33, 3.25, 1.72, 5.00, 3.50, 1.60, 4.70, 3.40, 1.65, 4.60, 3.20, 1.70, 4.50, 3.25, 1.66, 4.50, 3.40, 1.73, 4.33, 3.40, 1.66, 5.00, 3.40, 1.62
1.00, 1.61, 3.40, 5.00, 1.65, 3.25, 5.00, 1.60, 3.50, 5.00, 1.55, 3.50, 4.80, 1.57, 3.50, 5.00, 1.62, 3.50, 5.00, 1.65, 3.30, 4.60, 1.57, 3.40, 5.50
1.00, 4.00, 3.25, 1.80, 4.20, 3.30, 1.75, 4.20, 3.30, 1.75, 4.60, 3.20, 1.70, 4.33, 3.25, 1.70, 4.75, 3.40, 1.73, 4.33, 3.30, 1.70, 4.50, 3.40, 1.67
1.00, 1.80, 3.25, 4.00, 1.70, 3.40, 4.35, 1.75, 3.30, 4.20, 1.80, 3.10, 3.80, 1.72, 3.20, 4.33, 1.80, 3.25, 4.20, 1.70, 3.30, 4.25, 1.73, 3.20, 4.50
1.00, 1.40, 3.75, 7.50, 1.30, 4.25, 9.25, 1.35, 4.00, 8.00, 1.33, 4.00, 7.50, 1.33, 4.33, 7.00, 1.36, 4.20, 8.00, 1.33, 4.00, 8.00, 1.29, 4.33, 9.00
1.00, 1.44, 3.75, 6.50, 1.40, 4.00, 6.65, 1.45, 3.70, 6.50, 1.45, 3.80, 5.40, 1.40, 3.75, 7.00, 1.45, 4.00, 7.00, 1.40, 3.75, 7.00, 1.36, 4.00, 7.50
-1.00, 2.40, 3.20, 2.62, 2.40, 2.95, 2.80, 2.45, 3.10, 2.60, 2.60, 2.80, 2.60, 2.40, 3.10, 2.60, 2.50, 3.20, 2.70, 2.60, 3.10, 2.40, 2.30, 3.10, 2.80
0.00, 2.00, 3.20, 3.40, 2.05, 3.20, 3.20, 1.95, 3.20, 3.50, 2.00, 3.10, 3.20, 1.90, 3.25, 3.40, 2.10, 3.20, 3.20, 2.00, 3.20, 3.20, 2.00, 3.10, 3.50
-1.00, 1.90, 3.25, 3.60, 1.85, 3.30, 3.70, 1.90, 3.15, 3.65, 1.85, 3.10, 4.00, 1.90, 3.20, 3.50, 1.91, 3.25, 4.00, 1.95, 3.10, 3.50, 2.00, 3.10, 3.50
0.00, 2.10, 3.20, 3.20, 2.10, 3.00, 3.30, 2.10, 3.15, 3.10, 2.00, 3.10, 3.20, 2.10, 3.20, 3.00, 2.10, 3.20, 3.20, 2.25, 3.10, 2.80, 2.25, 3.00, 3.00
1.00, 2.25, 3.25, 2.80, 2.30, 3.20, 2.75, 2.25, 3.15, 2.80, 2.30, 3.00, 2.70, 2.25, 3.20, 2.75, 2.25, 3.20, 2.88, 2.30, 3.10, 2.75, 2.25, 3.00, 3.00
1.00, 2.30, 3.20, 2.80, 2.40, 3.15, 2.65, 2.30, 3.15, 2.75, 2.40, 3.00, 2.60, 2.25, 3.20, 2.75, 2.30, 3.20, 2.80, 2.30, 3.10, 2.75, 2.25, 3.00, 3.00
-1.00, 2.50, 3.25, 2.50, 2.50, 3.15, 2.55, 2.45, 3.15, 2.60, 2.70, 3.00, 2.30, 2.30, 3.25, 2.60, 2.50, 3.20, 2.60, 2.50, 3.10, 2.50, 2.25, 3.00, 3.00
-1.00, 1.30, 4.50, 8.50, 1.35, 4.05, 8.00, 1.30, 4.35, 8.00, 1.30, 4.20, 8.00, 1.30, 4.50, 7.50, 1.33, 4.33, 8.50, 1.30, 4.33, 8.00, 1.33, 4.00, 9.00
1.00, 1.61, 3.50, 5.00, 1.65, 3.25, 5.00, 1.60, 3.40, 5.15, 1.65, 3.30, 4.40, 1.61, 3.50, 4.50, 1.62, 3.50, 5.60, 1.60, 3.40, 4.80, 1.62, 3.25, 5.25
-1.00, 2.00, 3.20, 3.20, 1.92, 3.20, 3.65, 1.93, 3.20, 3.50, 1.90, 3.10, 3.50, 1.90, 3.20, 3.50, 2.00, 3.20, 3.75, 1.83, 3.20, 3.75, 2.00, 3.10, 3.50
1.00, 1.28, 4.33, 8.50, 1.25, 4.75, 10.00, 1.25, 4.75, 9.50, 1.30, 4.20, 8.00, 1.25, 4.60, 9.00, 1.30, 4.75, 10.00, 1.22, 5.00, 9.50, 1.29, 4.50, 9.00
1.00, 1.90, 3.25, 3.40, 1.95, 3.25, 3.45, 1.87, 3.20, 3.75, 1.90, 3.10, 3.70, 1.85, 3.25, 3.60, 1.90, 3.25, 4.00, 1.90, 3.10, 3.60, 1.91, 3.10, 3.75
-1.00, 1.90, 3.25, 3.40, 1.85, 3.25, 3.75, 1.93, 3.20, 3.50, 1.90, 3.10, 3.50, 1.90, 3.10, 3.60, 1.95, 3.20, 3.50, 1.90, 3.10, 3.60, 1.91, 3.10, 3.75
0.00, 3.20, 3.20, 2.00, 3.10, 3.20, 2.10, 3.25, 3.25, 2.00, 3.20, 3.10, 2.00, 3.20, 3.20, 2.00, 2.88, 3.10, 2.25, 3.30, 3.10, 2.00, 3.50, 3.10, 2.00
1.00, 1.90, 3.25, 3.40, 1.90, 3.25, 3.65, 1.87, 3.20, 3.75, 1.85, 3.10, 3.60, 1.90, 3.10, 3.60, 1.91, 3.20, 3.60, 1.80, 3.20, 3.90, 1.91, 3.10, 3.75
-1.00, 3.00, 3.20, 2.10, 3.15, 3.25, 2.05, 3.20, 3.20, 2.05, 3.20, 3.10, 2.00, 3.10, 3.20, 2.05, 3.25, 3.25, 2.15, 3.00, 3.20, 2.10, 3.10, 3.00, 2.20
0.00, 1.72, 3.40, 4.00, 1.50, , 1.50, 1.65, 3.35, 4.75, 1.70, 3.20, 4.20, 1.66, 3.25, 4.50, 1.65, 3.25, 5.00, 1.65, 3.30, 4.60, 1.83, 3.00, 4.33
-1.00, 1.90, 3.25, 3.40, 1.90, 3.30, 3.55, 1.87, 3.20, 3.75, 1.90, 3.10, 3.50, 1.85, 3.25, 3.60, 1.80, 3.25, 4.00, 1.85, 3.25, 3.60, 1.91, 3.10, 3.75
0.00, 4.33, 3.40, 1.72, 4.25, 3.50, 1.70, 4.20, 3.30, 1.75, 3.60, 3.10, 1.85, 4.33, 3.20, 1.72, 4.33, 3.40, 1.80, 4.33, 3.30, 1.70, 4.33, 3.00, 1.83
0.00, 1.33, 4.33, 8.00, 1.35, 4.50, 6.75, 1.27, 4.75, 8.50, 1.33, 4.00, 7.50, 1.30, 4.33, 8.00, 1.33, 4.50, 9.00, 1.25, 5.00, 8.00, 1.25, 4.50, 10.00
0.00, 2.50, 3.10, 2.60, 2.45, 3.05, 2.65, 2.50, 3.15, 2.50, 2.70, 3.00, 2.50, 2.50, 3.10, 2.50, 2.60, 3.10, 2.70, 2.50, 3.10, 2.50, 2.40, 3.00, 2.75
-1.00, 2.50, 3.10, 2.60, 2.40, 3.20, 2.60, 2.45, 3.10, 2.60, 2.40, 2.90, 2.70, 2.37, 3.10, 2.60, 2.50, 3.10, 2.62, 2.55, 3.00, 2.50, 2.50, 3.00, 2.62
-1.00, 1.80, 3.20, 4.20, 1.75, 3.25, 4.25, 1.75, 3.25, 4.25, 1.85, 3.10, 3.60, 1.72, 3.25, 4.20, 1.80, 3.25, 4.20, 1.75, 3.20, 4.20, 1.73, 3.20, 4.50
1.00, 2.00, 3.20, 3.40, 1.95, 3.20, 3.50, 1.95, 3.20, 3.45, 2.10, 3.00, 3.10, 1.90, 3.25, 3.40, 2.10, 3.20, 3.20, 2.00, 3.20, 3.20, 2.00, 3.00, 3.60
1.00, 2.40, 3.10, 2.70, 2.50, 3.05, 2.60, 2.35, 3.20, 2.65, 2.30, 3.00, 2.70, 2.30, 3.20, 2.62, 1.50, , 1.50, 2.35, 3.10, 2.65, 2.40, 3.00, 2.75
0.00, 1.72, 3.25, 4.50, 1.75, 3.25, 4.10, 1.75, 3.25, 4.25, 1.85, 3.10, 3.60, 1.75, 3.25, 4.00, 1.80, 3.20, 4.33, 1.75, 3.20, 4.20, 1.73, 3.20, 4.50
1.00, 1.53, 3.50, 6.00, 1.55, 3.50, 5.50, 1.53, 3.50, 5.75, 1.50, 3.70, 5.00, 1.50, 3.40, 6.00, 1.57, 3.60, 6.00, 1.50, 3.50, 5.90, 1.53, 3.40, 6.00
1.00, 1.44, 3.75, 6.50, 1.40, 4.10, 6.50, 1.42, 3.75, 7.00, 1.40, 3.90, 6.00, 1.40, 3.75, 7.00, 1.40, 4.00, 8.50, 1.44, 3.75, 6.00, 1.36, 4.00, 8.00
0.00, 2.50, 3.20, 2.50, 2.55, 3.20, 2.45, 2.40, 3.15, 2.65, 2.40, 3.00, 2.60, 2.50, 3.10, 2.50, 2.60, 3.10, 2.70, 2.50, 3.10, 2.50, 2.75, 3.00, 2.40
1.00, 2.75, 3.20, 2.25, 2.80, 3.20, 2.25, 2.95, 3.15, 2.20, 2.70, 2.90, 2.40, 2.80, 3.20, 2.20, 2.80, 3.20, 2.30, 2.80, 3.20, 2.20, 3.20, 3.10, 2.10
0.00, 1.36, 4.00, 7.50, 1.35, 4.25, 7.00, 1.36, 4.10, 7.50, 1.35, 4.00, 7.00, 1.33, 4.00, 8.00, 1.33, 4.50, 9.00, 1.33, 4.00, 8.00, 1.40, 3.75, 7.50
0.00, 1.80, 3.25, 4.00, 1.60, 3.50, 5.00, 1.80, 3.30, 3.90, 1.75, 3.20, 4.00, 1.80, 3.25, 3.75, 1.70, 3.35, 4.75, 1.70, 3.50, 4.00, 1.73, 3.20, 4.50
1.00, 1.66, 3.40, 4.50, 1.65, 3.50, 4.50, 1.66, 3.35, 4.75, 1.65, 3.30, 4.40, 1.61, 3.50, 4.50, 1.67, 3.40, 4.75, 1.60, 3.50, 4.60, 1.62, 3.40, 5.00
-1.00, 4.00, 3.25, 1.80, 4.25, 3.50, 1.70, 4.00, 3.25, 1.80, 3.60, 3.10, 1.85, 3.75, 3.25, 1.80, 4.33, 3.30, 1.83, 3.75, 3.20, 1.83, 4.10, 3.20, 1.80
1.00, 1.66, 3.40, 4.50, 1.60, 3.35, 5.25, 1.70, 3.35, 4.50, 1.75, 3.20, 4.00, 1.75, 3.25, 4.00, 1.73, 3.30, 4.50, 1.70, 3.25, 4.30, 1.67, 3.25, 4.75
1.00, 2.25, 3.20, 2.75, 2.30, 3.25, 2.70, 2.25, 3.15, 2.85, 2.20, 3.00, 2.90, 2.20, 3.25, 2.75, 2.30, 3.20, 3.00, 2.25, 3.20, 2.70, 2.25, 3.10, 2.88
1.00, 1.90, 3.25, 3.50, 1.90, 3.15, 3.75, 1.80, 3.10, 4.25, 1.90, 3.10, 3.50, 1.90, 3.20, 3.50, 1.83, 3.25, 4.33, 1.90, 3.20, 3.50, 1.80, 3.20, 4.10
1.00, 1.33, 4.33, 7.50, 1.25, 5.00, 9.00, 1.25, 5.00, 10.00, 1.27, 4.30, 8.50, 1.28, 4.50, 8.00, 1.29, 5.00, 10.00, 1.28, 4.50, 8.00, 1.29, 4.50, 9.00
1.00, 2.25, 3.25, 2.75, 2.35, 3.15, 2.70, 2.30, 3.20, 2.70, 2.40, 3.00, 2.80, 2.50, 3.10, 2.50, 2.50, 3.20, 2.70, 2.62, 2.90, 2.50, 2.30, 3.10, 2.80
1.00, 1.57, 3.40, 5.50, 1.55, 3.60, 5.25, 1.60, 3.40, 5.10, 1.55, 3.50, 4.80, 1.61, 3.25, 5.00, 1.62, 3.60, 5.50, 1.60, 3.50, 4.60, 1.57, 3.40, 5.50
0.00, 2.25, 3.40, 2.62, 2.40, 3.20, 2.60, 2.20, 3.20, 2.85, 2.20, 3.00, 2.90, 2.20, 3.20, 2.80, 2.30, 3.10, 2.90, 2.30, 3.30, 2.60, 2.20, 3.10, 3.00
-1.00, 2.37, 3.20, 2.62, 2.60, 3.05, 2.50, 2.35, 3.20, 2.65, 2.30, 3.00, 2.70, 2.30, 3.10, 2.70, 2.40, 3.20, 2.70, 2.30, 3.10, 2.70, 2.40, 3.00, 2.75
-1.00, 4.00, 3.40, 1.72, 4.50, 3.30, 1.70, 4.00, 3.25, 1.80, 4.00, 3.20, 1.75, 4.33, 3.20, 1.72, 4.33, 3.40, 1.80, 4.00, 3.10, 1.80, 4.50, 3.40, 1.67
-1.00, 2.37, 3.20, 2.62, 2.55, 3.20, 2.45, 2.40, 3.10, 2.70, 2.30, 3.00, 2.70, 2.35, 3.20, 2.60, 2.50, 3.20, 2.60, 2.40, 3.00, 2.70, 2.30, 3.10, 2.80
-1.00, 2.20, 3.25, 2.80, 1.95, 3.25, 3.40, 2.15, 3.20, 2.95, 2.10, 3.00, 3.10, 2.10, 3.20, 3.00, 2.10, 3.20, 3.20, 2.10, 3.10, 3.10, 2.10, 3.10, 3.20
1.00, 2.20, 3.25, 2.75, 2.40, 3.10, 2.70, 2.35, 3.10, 2.75, 2.40, 3.00, 2.60, 2.37, 3.20, 2.60, 2.40, 3.25, 2.80, 2.37, 3.00, 2.70, 2.38, 3.10, 2.70
0.00, 2.25, 3.10, 2.87, 2.20, 3.25, 2.85, 2.25, 3.10, 2.90, 2.20, 2.90, 3.00, 2.20, 3.20, 2.80, 2.38, 3.20, 2.88, 2.20, 3.10, 2.90, 2.25, 3.00, 2.88
1.00, 1.90, 3.20, 3.60, 1.80, 3.35, 3.75, 1.87, 3.25, 3.70, 1.85, 3.10, 3.60, 1.83, 3.20, 3.75, 1.91, 3.25, 3.75, 1.80, 3.20, 3.90, 1.91, 3.20, 3.60
0.00, 1.28, 4.50, 8.50, 1.35, 4.50, 6.75, 1.33, 4.30, 7.80, 1.35, 4.00, 7.00, 1.33, 4.00, 8.00, 1.33, 4.50, 9.00, 1.36, 4.00, 7.00, 1.36, 4.00, 8.00
0.00, 1.72, 3.30, 4.33, 1.70, 3.40, 4.40, 1.70, 3.35, 4.40, 1.65, 3.30, 4.40, 1.70, 3.25, 4.33, 1.70, 3.40, 4.50, 1.70, 3.30, 4.20, 1.62, 3.40, 5.00
1.00, 1.83, 3.30, 3.75, 1.80, 3.25, 4.00, 1.80, 3.25, 3.95, 1.75, 3.20, 4.00, 1.83, 3.20, 3.75, 1.83, 3.25, 4.00, 1.80, 3.20, 3.90, 1.83, 3.20, 4.00
1.00, 1.83, 3.30, 3.75, 1.85, 3.25, 3.80, 1.85, 3.25, 3.70, 1.80, 3.10, 3.80, 1.83, 3.20, 3.75, 1.83, 3.25, 4.00, 1.80, 3.20, 3.90, 1.91, 3.20, 3.60
1.00, 1.40, 4.00, 6.50, 1.40, 4.00, 6.75, 1.40, 3.90, 6.90, 1.40, 3.90, 6.00, 1.40, 3.75, 7.00, 1.40, 4.33, 7.50, 1.44, 3.60, 6.50, 1.33, 4.33, 8.00
-1.00, 4.50, 3.40, 1.66, 4.40, 3.35, 1.70, 4.50, 3.30, 1.70, 4.40, 3.30, 1.65, 4.50, 3.25, 1.66, 4.60, 3.40, 1.75, 4.50, 3.30, 1.66, 4.50, 3.20, 1.73
0.00, 1.83, 3.25, 3.75, 1.75, 3.45, 4.05, 1.85, 3.20, 3.75, 1.85, 3.10, 4.00, 1.83, 3.20, 3.75, 1.85, 3.25, 4.33, 1.83, 3.00, 4.00, 2.00, 3.10, 3.40
1.00, 2.75, 3.25, 2.25, 2.85, 3.10, 2.30, 2.75, 3.10, 2.35, 2.70, 3.00, 2.30, 2.70, 3.10, 2.30, 2.88, 3.20, 2.38, 2.65, 3.20, 2.30, 2.75, 3.00, 2.38
-1.00, 2.62, 3.20, 2.37, 3.25, 3.15, 2.05, 3.00, 3.10, 2.20, 2.90, 3.10, 2.30, 2.70, 3.10, 2.30, 3.10, 3.20, 2.25, 2.75, 3.10, 2.30, 2.75, 3.00, 2.38
1.00, 1.40, 4.00, 6.50, 1.35, 4.50, 6.75, 1.43, 4.00, 6.00, 1.45, 3.80, 5.40, 1.40, 3.75, 7.00, 1.45, 4.00, 7.00, 1.35, 4.00, 7.50, 1.33, 4.25, 8.00
1.00, 2.10, 3.25, 3.00, 2.00, 3.25, 3.30, 2.10, 3.00, 3.20, 2.00, 3.10, 3.20, 2.10, 3.20, 3.00, 2.10, 3.20, 3.20, 2.05, 3.10, 3.20, 2.00, 3.10, 3.40
-1.00, 2.10, 3.25, 3.00, 2.10, 3.20, 3.10, 2.20, 3.10, 3.00, 2.20, 3.00, 2.90, 2.10, 3.20, 3.00, 2.20, 3.20, 3.00, 2.15, 3.20, 2.90, 2.20, 3.10, 3.00
0.00, 1.90, 3.25, 3.50, 1.85, 3.40, 3.60, 1.95, 3.20, 3.50, 1.90, 3.10, 3.50, 1.85, 3.25, 3.60, 1.91, 3.20, 3.75, 1.95, 3.20, 3.35, 1.83, 3.20, 4.00
-1.00, 1.72, 3.40, 4.20, 1.60, 3.50, 4.90, 1.75, 3.40, 3.95, 1.75, 3.20, 4.00, 1.66, 3.25, 4.50, 1.75, 3.40, 4.60, 1.75, 3.40, 3.80, 1.67, 3.20, 5.00
-1.00, 1.83, 3.25, 3.75, 1.85, 3.35, 3.65, 1.87, 3.20, 3.65, 1.80, 3.10, 3.80, 1.83, 3.20, 3.75, 1.91, 3.25, 4.00, 1.90, 3.20, 3.50, 1.80, 3.20, 4.10
-1.00, 1.28, 4.33, 9.50, 1.25, 5.00, 9.00, 1.25, 4.65, 10.00, 1.30, 4.20, 8.00, 1.28, 4.33, 8.50, 1.29, 5.00, 10.00, 1.25, 4.50, 10.00, 1.25, 4.50, 11.00
-1.00, 4.50, 3.30, 1.80, 4.25, 3.45, 1.70, 4.35, 3.20, 1.75, 4.00, 3.20, 1.75, 4.33, 3.25, 1.70, 4.33, 3.40, 1.80, 4.00, 3.10, 1.80, 4.00, 3.20, 1.80
1.00, 1.83, 3.10, 4.00, 1.80, 3.25, 4.00, 1.85, 3.20, 3.85, 1.90, 3.10, 3.50, 1.83, 3.20, 3.75, 1.91, 3.25, 4.00, 1.85, 3.10, 3.80, 1.73, 3.20, 4.50
0.00, 2.00, 3.25, 3.25, 2.00, 3.25, 3.30, 1.95, 3.20, 3.50, 1.90, 3.10, 3.50, 1.95, 3.10, 3.40, 2.00, 3.25, 3.40, 1.90, 3.20, 3.50, 1.91, 3.10, 3.75
1.00, 1.61, 3.40, 5.00, 1.55, 3.60, 5.25, 1.60, 3.40, 5.00, 1.70, 3.20, 4.20, 1.61, 3.25, 5.00, 1.62, 3.60, 5.50, 1.66, 3.30, 4.50, 1.67, 3.20, 5.00
1.00, 1.90, 3.25, 3.50, 1.95, 3.20, 3.50, 1.90, 3.20, 3.60, 1.90, 3.10, 3.50, 1.90, 3.10, 3.60, 1.91, 3.25, 3.75, 1.90, 3.20, 3.50, 1.91, 3.10, 3.75
1.00, 2.60, 3.20, 2.40, 2.70, 3.25, 2.30, 2.70, 3.00, 2.40, 2.60, 3.00, 2.40, 2.50, 3.20, 2.40, 2.70, 3.20, 2.50, 2.60, 3.20, 2.35, 2.62, 3.00, 2.50
-1.00, 2.25, 3.20, 2.80, 2.30, 3.25, 2.70, 2.25, 3.00, 3.00, 2.40, 3.00, 2.60, 2.30, 3.10, 2.70, 2.38, 3.20, 2.75, 2.30, 3.20, 2.65, 2.30, 3.00, 2.88
1.00, 1.66, 3.40, 4.50, 1.60, 3.50, 5.00, 1.65, 3.40, 4.65, 1.70, 3.20, 4.20, 1.66, 3.25, 4.50, 1.70, 3.40, 5.00, 1.60, 3.30, 5.00, 1.67, 3.20, 5.00
-1.00, 3.75, 3.25, 1.83, 3.95, 3.45, 1.75, 4.25, 3.25, 1.75, 3.80, 3.10, 1.80, 4.00, 3.25, 1.75, 4.20, 3.40, 1.83, 4.33, 3.30, 1.70, 4.33, 3.30, 1.73
1.00, 2.20, 3.20, 2.87, 2.20, 3.25, 2.90, 2.20, 3.20, 2.90, 2.10, 3.00, 3.10, 2.20, 3.20, 2.80, 2.20, 3.20, 3.00, 2.15, 3.15, 2.90, 2.00, 3.10, 3.40
1.00, 1.66, 3.40, 4.50, 1.60, 3.60, 4.75, 1.57, 3.50, 5.25, 1.60, 3.40, 4.60, 1.53, 3.40, 5.50, 1.62, 3.60, 5.50, 1.57, 3.30, 5.50, 1.62, 3.40, 5.00
-1.00, 2.10, 3.25, 3.00, 2.00, 3.25, 3.30, 2.00, 3.25, 3.25, 2.00, 3.10, 3.20, 2.10, 3.20, 3.00, 2.10, 3.20, 3.20, 2.05, 3.20, 3.10, 2.00, 3.10, 3.40
1.00, 2.37, 3.20, 2.62, 2.30, 3.25, 2.75, 2.30, 3.20, 2.75, 1.50, , 1.50, 2.25, 3.20, 2.70, 2.40, 3.20, 2.70, 2.20, 3.10, 2.90, 2.30, 3.10, 2.80
1.00, 1.16, 6.00, 11.00, 1.15, 6.00, 13.00, 1.15, 6.00, 13.00, 1.17, 5.50, 11.00, 1.16, 5.50, 11.00, 1.18, 6.00, 15.00, 1.14, 6.00, 12.00, 1.14, 6.00, 14.00
1.00, 1.80, 3.25, 4.00, 1.70, 3.50, 4.20, 1.77, 3.30, 4.00, 1.75, 3.20, 4.00, 1.75, 3.25, 4.00, 1.80, 3.25, 4.20, 1.70, 3.30, 4.30, 1.73, 3.30, 4.33
1.00, 1.61, 3.40, 5.00, 1.60, 3.80, 4.50, 1.60, 3.50, 5.00, 1.60, 3.40, 4.60, 1.57, 3.25, 5.50, 1.62, 3.60, 5.50, 1.60, 3.40, 4.75, 1.62, 3.40, 5.00
0.00, 1.61, 3.40, 5.00, 1.65, 3.80, 4.15, 1.55, 3.60, 5.25, 1.60, 3.40, 4.60, 1.61, 3.25, 5.00, 1.62, 3.60, 5.50, 1.55, 3.50, 5.25, 1.53, 3.40, 6.00
1.00, 1.33, 4.33, 7.00, 1.35, 4.20, 7.50, 1.33, 4.25, 8.00, 1.40, 3.70, 6.50, 1.30, 4.33, 8.00, 1.36, 4.33, 8.50, 1.30, 4.33, 8.00, 1.33, 4.00, 9.00
-1.00, 1.80, 3.25, 3.75, 2.00, 3.25, 3.30, 2.00, 3.20, 3.30, 2.10, 2.90, 3.20, 1.95, 3.20, 3.30, 2.00, 3.20, 3.50, 2.00, 3.10, 3.30, 2.10, 3.10, 3.20
1.00, 2.50, 3.20, 2.40, 2.80, 3.25, 2.25, 2.70, 3.20, 2.30, 2.80, 2.90, 2.30, 2.70, 3.20, 2.25, 2.70, 3.20, 2.38, 2.80, 3.10, 2.25, 2.88, 3.10, 2.25
1.00, 1.66, 3.25, 4.50, 1.65, 3.50, 4.50, 1.67, 3.40, 4.50, 1.70, 3.20, 4.20, 1.61, 3.25, 5.00, 1.67, 3.40, 4.75, 1.65, 3.30, 4.60, 1.62, 3.30, 5.00
-1.00, 1.90, 3.25, 3.40, 1.95, 3.25, 3.45, 2.00, 3.25, 3.25, 2.10, 2.90, 3.20, 2.05, 3.10, 3.20, 2.00, 3.25, 3.40, 2.10, 3.10, 3.10, 2.10, 3.10, 3.20
-1.00, 4.00, 3.25, 1.80, 4.00, 3.25, 1.80, 4.25, 3.30, 1.80, 1.50, , 1.50, 3.60, 3.25, 1.85, 4.50, 3.30, 1.80, 3.30, 3.20, 1.95, 4.50, 3.20, 1.73
-1.00, 2.00, 3.20, 3.20, 2.15, 3.20, 3.00, 2.05, 3.15, 3.25, 2.10, 2.90, 3.20, 1.95, 3.20, 3.30, 2.10, 3.20, 3.40, 2.00, 3.30, 3.10, 2.00, 3.20, 3.30
-1.00, 4.50, 3.50, 1.61, 5.50, 3.50, 1.55, 4.80, 3.40, 1.63, 4.40, 3.30, 1.65, 4.50, 3.40, 1.65, 5.25, 3.40, 1.67, 4.50, 3.30, 1.66, 5.00, 3.30, 1.62
-1.00, 2.50, 3.10, 2.50, 2.25, 3.20, 2.85, 2.40, 3.20, 2.60, 2.30, 3.00, 2.70, 2.40, 3.20, 2.50, 2.40, 3.10, 2.75, 2.45, 3.05, 2.55, 2.40, 3.00, 2.75
-1.00, 1.80, 3.25, 4.00, 1.70, 3.30, 4.50, 1.80, 3.25, 4.00, 1.90, 3.10, 3.50, 1.80, 3.25, 3.75, 1.85, 3.40, 4.00, 1.80, 3.30, 3.75, 1.73, 3.20, 4.50
0.00, 1.72, 3.25, 4.33, 1.65, 3.25, 5.00, 1.67, 3.30, 4.75, 1.70, 3.20, 4.20, 1.67, 3.25, 4.50, 1.67, 3.30, 5.50, 1.61, 3.30, 5.00, 1.67, 3.20, 5.00
0.00, 1.72, 3.25, 4.33, 1.70, 3.35, 4.40, 1.75, 3.25, 4.25, 1.75, 3.20, 4.00, 1.80, 3.25, 3.75, 1.80, 3.25, 4.20, 1.72, 3.25, 4.20, 1.73, 3.20, 4.50
1.00, 2.00, 3.25, 3.25, 2.00, 3.30, 3.25, 2.00, 3.20, 3.35, 2.00, 3.10, 3.20, 2.00, 3.20, 3.20, 2.05, 3.25, 3.25, 1.95, 3.25, 3.30, 2.10, 3.10, 3.20
1.00, 2.50, 3.20, 2.50, 2.50, 3.20, 2.50, 2.55, 3.10, 2.50, 2.70, 3.00, 2.30, 2.50, 3.10, 2.50, 2.60, 3.20, 2.60, 2.50, 3.10, 2.50, 2.40, 3.00, 2.75
1.00, 1.30, 4.50, 8.00, 1.30, 4.50, 8.25, 1.33, 4.33, 8.00, 1.33, 4.00, 7.50, 1.33, 4.33, 7.00, 1.36, 4.50, 8.00, 1.33, 4.00, 8.00, 1.25, 4.75, 10.00
1.00, 2.10, 3.25, 3.00, 2.20, 3.20, 2.90, 2.20, 3.15, 2.95, 2.20, 3.00, 2.90, 2.20, 3.20, 2.80, 2.20, 3.20, 3.00, 2.10, 3.20, 3.00, 2.25, 3.10, 2.88
1.00, 1.44, 3.75, 6.50, 1.45, 3.75, 6.50, 1.45, 3.65, 6.75, 1.50, 3.70, 5.00, 1.44, 3.60, 6.50, 1.50, 3.80, 6.50, 1.44, 3.60, 6.50, 1.44, 3.60, 7.00
-1.00, 2.10, 3.25, 3.00, 2.15, 3.30, 2.90, 2.15, 3.15, 3.05, 2.10, 3.00, 3.10, 2.10, 3.20, 3.00, 2.20, 3.20, 3.20, 2.10, 3.20, 3.00, 2.20, 3.10, 3.00
-1.00, 3.00, 3.20, 2.10, 3.50, 3.20, 1.95, 3.40, 3.20, 2.00, 3.20, 3.10, 2.00, 3.30, 3.10, 2.00, 3.50, 3.25, 2.05, 3.30, 3.25, 1.95, 3.50, 3.25, 1.91
1.00, 1.66, 3.40, 4.33, 1.55, 3.35, 5.25, 1.65, 3.40, 4.75, 1.65, 3.30, 4.40, 1.67, 3.25, 4.50, 1.65, 3.40, 5.50, 1.66, 3.30, 4.50, 1.57, 3.40, 5.50
